ID,Name,issn,url
5b118ecf-59a2-431d-8c47-4656f9e92e08,Molecular Informatics,1868-1743,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1868-1751
62924b2a-8fb8-4b93-92c6-735516b49af0,Scientific Data,2052-4463,http://www.nature.com/sdata/
cb5c6d2c-8c82-406e-b42e-b691561f3e4e,Journal of High Energy Physics,1029-8479,http://www.springer.com/13130
221484d6-381d-4808-a7d4-46c0294cb2df,Physical and Engineering Sciences in Medicine,2662-4729,https://www.springer.com/journal/13246
d9a75178-eeee-483f-a8ad-b31eec96072c,International Journal of Interactive Mobile Technologies,1865-7923,http://www.i-jim.org/
987139ae-a65d-49bb-aaf6-fb764dc40b19,Expert systems with applications,0957-4174,https://www.journals.elsevier.com/expert-systems-with-applications/
60c63453-9b83-43f1-bb33-b1c3274f1f9d,Value in Health,1098-3015,http://www.blackwell-synergy.com/Journals/member/institutions/issuelist.asp?journal=vhe
1ec80c25-9740-4be7-9f28-c42e8ea619ed,FUOYE Journal of Engineering and Technology,2579-0617,http://engineering.fuoye.edu.ng/journal/index.php/engineer/index
e46002a1-d7a6-4681-aae9-36bc3a6a1f93,Information Sciences,0020-0255,http://www.sciencedirect.com/science/journal/00200255
242e875e-dbe4-4ae3-9f24-41af93209e02,Nature Reviews Rheumatology,1759-4790,http://www.nature.com/nrrheum/archive/index.html
32505816-936f-497d-8f3c-ee241a290329,"Soft Computing - A Fusion of Foundations, Methodologies and Applications",1432-7643,https://link.springer.com/journal/500
a1b15bc8-157e-45a9-b4c8-8211f938775d,IEEE Communications Magazine,0163-6804,http://www.comsoc.org/commag
61a26733-f8ab-4c45-8bd1-5d75465606e3,International Journal of Scientific Research in Computer Science Engineering and Information Technology,2456-3307,http://ijsrcseit.com/
477546e5-2ade-48a1-9bc8-4e6fba0a2822,Journal of the Electrochemical Society,0013-4651,http://jes.ecsdl.org/
47464297-4c88-44d5-9112-53a865e99be5,Applied Optics,1559-128X,http://www.opticsinfobase.org/
15c33bd9-5c23-4b7d-9a47-ac4d2d1d834d,Journal of Biopharmaceutical Statistics,1054-3406,https://www.tandfonline.com/loi/lbps20
700b4a95-899e-44f2-b373-a0244ee1dd68,Operations Management Research,1936-9735,http://www.springer.com/business+&+management/production/journal/12063
99749448-2e3e-45eb-9117-e717779df66f,Renal Failure,0886-022X,http://www.tandfonline.com/IRNF
a02c05c9-9eb9-4fb4-bf69-debe5435ed11,International Journal of Engineering Research,2319-6890,http://www.ijer.in/
3d944502-a93e-4194-9a03-f6d76ae4ebb4,Journal of Scheduling,1094-6136,https://link.springer.com/journal/10951
15b4042b-4620-4f84-92ac-e5f4a4eb286b,International journal of innovative research in physics,2687-7902,Unknown
3286b810-5251-4142-a03d-c7c20b90fd89,Clinical and Translational Science,1752-8054,http://www3.interscience.wiley.com/journal/118902557/home
0f3cd77d-0863-4f0c-9246-ea8abb4a5680,Oberwolfach Reports,1660-8933,https://www.ems-ph.org/journals/journal.php?jrn=owr
2ee61499-676f-46c2-afde-d4c0cb4393e6,Frontiers in Robotics and AI,2296-9144,https://www.frontiersin.org/journals/robotics-and-ai
20a13e69-95c3-4ea7-a563-1d39130e6ab9,Nanotechnology Perceptions,1660-6795,Unknown
82f7a62b-9747-4f4c-91ad-166f6a317d5d,Education and Information Technologies : Official Journal of the IFIP technical committee on Education,1360-2357,http://www.springer.com/computer/general+issues/journal/10639
0c12359c-ac4e-48e4-bd1c-033262ce909a,Moscow University Physics Bulletin,0027-1349,https://link.springer.com/journal/11972
fed6ecb0-0674-4ca8-8e90-d0d6417a35c2,"Forensic Science, Medicine, and Pathology",1547-769X,https://www.springer.com/medicine/pathology/journal/12024
47ba6266-85d0-494a-a55a-927f8c599119,Engineering computations,0264-4401,https://www.emerald.com/insight/publication/issn/0264-4401
8775599f-4f9a-45f0-900e-7f4de68e6843,Sustainability,2071-1050,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172127
885e4962-6eb4-4c11-90b7-03fad705f9bd,Neuro-Oncology,1522-8517,https://academic.oup.com/neuro-oncology/issue
0a6835b2-217d-4708-8735-f574a583a7d7,Atmosphere,2073-4433,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-187315
b609baae-9a66-4db1-af81-5b70e926c829,Journal of ultrasound in medicine,0278-4297,https://onlinelibrary.wiley.com/journal/15509613
857acbe3-a76b-4abc-add7-1ea47c6f4129,Journal of Computer-Aided Molecular Design,0920-654X,https://link.springer.com/journal/10822
d55b0b46-f26b-455e-938b-14477e74e0aa,Journal of Physical Chemistry B,1520-5207,https://pubs.acs.org/journal/jpcbfk
3e3fb1ae-7d3b-430c-9f51-5d7b4f6906e0,European Heart Journal,0195-668X,http://www.arsxxi.com/
74527bdc-72cb-43a1-837d-5af4a24089b7,Environmental Modelling & Software,1364-8152,http://www.elsevier.com/locate/envsoft
bf971b68-faa0-438c-b594-d8f4fef33bfa,Journal of Internal Medicine,0954-6820,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2796
3f47b086-88ae-45dd-a8fb-c831f3d57938,Journal of Magnetic Resonance Imaging,1053-1807,http://www3.interscience.wiley.com/cgi-bin/jtoc?ID=10005199
33667b33-8a83-49dd-97b5-88bd7a4513b9,Chemometrics and Intelligent Laboratory Systems,0169-7439,http://www.elsevier.com/locate/issn/01697439
edc86f1a-0bc0-4f32-8b0d-9134204610bf,Journal of Building Engineering,2352-7102,https://www.journals.elsevier.com/leukemia-research-reports/
976d9362-f9c5-46d8-b219-e34993ab000d,International journal of microwave and wireless technologies,1759-0787,https://www.cambridge.org/core/journals/international-journal-of-microwave-and-wireless-technologies
1aa4f887-4c9b-459f-9a13-5772e3f88d21,Gait & Posture,0966-6362,http://www.elsevier.com/wps/find/journaldescription.cws_home/525442/description#description
100ffd12-b334-4f02-826b-8ac408e7df49,International Journal for Research in Applied Science and Engineering Technology,2321-9653,https://www.ijraset.com/
7706962c-91bd-42a8-bdcf-f54fd051ecf0,"EKONOMIKA I UPRAVLENIE: PROBLEMY, RESHENIYA",2227-3891,Unknown
73064ef3-c116-4d69-b91b-90e6b26387ed,E -journal of dentistry,0976-2663,http://www.ejournalofdentistry.com/
b27b9d3b-9e15-44dc-abb7-5f06da35096d,The FASEB Journal,0892-6638,https://www.fasebj.org/
77880dea-e56f-467e-9d6d-646c36e5ae4f,Climate Research (CR),0936-577X,http://www.int-res.com/journals/cr/
9bc76c9a-64ac-4dd9-902e-80fccca1833f,The Arabian journal for science and engineering,0377-9211,https://ajse.kfupm.edu.sa/jindx_engg.htm
a83e1f69-9a4a-4cbd-9d0c-e71604badfed,Transplantation,0041-1337,https://journals.lww.com/transplantjournal/pages/default.aspx
e9256dd3-be3a-4cc1-8c58-f046aea49466,Veterinary Medicine International,2042-0048,https://www.hindawi.com/journals/vmi/
b0d34fc8-4511-4e50-9ae9-a811116075c1,Monthly notices of the Royal Astronomical Society,0035-8711,http://mnras.oxfordjournals.org/
87c855fc-c59a-4443-832a-e5b1ca14b9f3,Cureus,2168-8184,https://www.cureus.com/
7b2adce0-d53f-49d6-8784-b0645604fe62,ACM Computing Surveys,0360-0300,http://www.acm.org/pubs/surveys/
cb022999-2b24-4960-84ae-0b209caeaa5d,Virtual Reality & Intelligent Hardware,2096-5796,http://www.keaipublishing.com/en/journals/virtual-reality-and-intelligent-hardware/
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,Nature,0028-0836,https://www.nature.com/
de88d1fb-1c79-4679-bce5-7ff34666d730,Observational Studies,2767-3324,https://obs.pennpress.org/
4dbfe6f0-742b-4e3f-a64b-80278552db0d,Current Medicinal Chemistry,0929-8673,https://benthamscience.com/journal/index.php?journalID=cmc
8506a01a-40b8-4e6f-bbb8-ce2492139c15,International Journal of Molecular Sciences,1422-0067,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-157693
0d67273f-71c8-43f4-a642-9c384870ccb2,Circulation,0009-7322,http://gateway.ovid.com/ovidweb.cgi?AN=00002060-000000000-00000&D=ovft&MODE=ovid&NEWS=N&PAGE=toc&T=JS
07e65705-6eb2-4447-ab15-03c2167a4540,European Journal of Human Genetics,1018-4813,https://www.karger.com/Journal/Home/224162
d6a70d34-0855-4e32-aa47-d6ab631309c3,CAAI Transactions on Intelligence Technology,2468-2322,https://www.sciencedirect.com/journal/caai-transactions-on-intelligence-technology
a6e18442-5996-4bf8-8ab0-51ca076945f0,Optical and quantum electronics,0306-8919,http://link.springer.com/journal/11082
9b6db04a-2990-4cf9-a14c-01d47636ee53,Blood,0006-4971,http://www.bloodjournal.org/
c3875580-2cce-4a95-a094-fff60bb381b9,International Journal of Data Science and Analysis,2575-1883,http://www.sciencepublishinggroup.com/journal/index?journalid=367
2cba0d8a-bec0-49e1-bf6e-6cd5f329fe73,Modern law review,0026-7961,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2230
5dc07f39-44b5-44be-b79f-081977809832,Hydrology,2306-5338,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-451125
7f847eaa-9497-4b9f-8d1f-57d32e31a70b,International Research Journal of Computer Science,2393-9842,https://ijiris.com/
0e83a16f-6882-4c42-917b-bae199b5a8d2,Korean Journal of Family Practice,2233-9019,https://www.kafm.or.kr/new_paper/main.html
6076bd95-0124-4b5d-8346-476b7287818c,"Shanlax International Journal of Arts, Science and Humanities",2321-788X,http://www.shanlaxjournals.in/journals/index.php/sijash/
6481b292-4036-4fc7-9b84-445d7ad954c3,Journal of Electrical Systems,1112-5209,http://journal.esrgroups.org/jes/
d30c9917-b233-46f4-a644-8e5cdf6d6c5e,Complex & Intelligent Systems,2199-4536,https://link.springer.com/journal/40747
278131df-030d-4e6c-b083-d57f3b740dc4,JMIR Research Protocols,1929-0748,https://www.researchprotocols.org/
7bf8fd30-543b-48f6-bb8a-8c518006bdd2,IEEE Data Engineering Bulletin,Unknown,https://tc.computer.org/tcde/tcde-bulletin-issues/
5938aacd-6211-4fa3-8dc1-7a883dc78128,Journal of Applied Science and Education (JASE),2583-1372,https://a2zjournals.com/index.php/jase
1ec2aefc-fc1e-40a8-94f5-6df6dc894032,Arthritis care & research,2151-464X,http://www3.interscience.wiley.com/cgi-bin/issn?DESCRIPTOR=PRINTISSN&VALUE=2151-464X
449b5e8b-cda2-4a8e-b27b-9b7917ded9eb,Journal of Computer Science,1549-3636,https://thescipub.com/journals/jcs/
21470516-2cee-42e4-bd51-660e2e72b51e,Journal of Hazardous Materials,0304-3894,https://www.journals.elsevier.com/journal-of-hazardous-materials
f1d65bf7-0efb-4099-9607-0904a843a6ec,Frontiers in Human Neuroscience,1662-5161,http://www.frontiersin.org/human_neuroscience
91d738ba-9589-4bc8-b43c-a3679e7cdf7f,Energy Reports,2352-4847,https://www.journals.elsevier.com/energy-reports/
6453188a-d7ac-4f0c-81bb-f95830c98c38,Microscopy and Microanalysis,1083-0375,http://journals.cambridge.org/action/displayJournal?jid=MAM
064cbda6-2af7-40cb-9a07-22d7899d8f57,International Journal of Health Sciences,2710-2564,https://interhealthjournal.page.tl/Home-IJHS.htm
a705f154-b548-498a-aa86-74f81b021f9e,European Journal of Neuroscience,0953-816X,http://www.wiley.com/bw/journal.asp?ref=0953-816X&site=1
f3c74b00-234d-45fc-89bd-c2099985b72b,BMC Emergency Medicine,1471-227X,http://www.biomedcentral.com/bmcemergmed/
d84f0e06-9f6e-4a64-8fba-be903fcad733,Journal of Electrochemical Energy Conversion and Storage,2381-6872,Unknown
b1994124-f1e8-4f96-a165-b6f19a04fe7e,Applied Soft Computing,1568-4946,http://www.elsevier.com/wps/find/journaldescription.cws_home/621920/description#description
32df3807-b551-4342-ae9e-be1854d1e7d8,American Journal of Gastroenterology,0002-9270,http://www.amjgastro.com/
dde2f643-6f46-48ec-82a6-6f398b3b0d0b,IEEE Communications Letters,1089-7798,http://www.comsoc.org/CL
84ca1336-700b-4f67-8aa2-e03194cb4670,The Laryngoscope,0023-852X,http://www.laryngoscope.com/
a1f606c0-a59f-4771-bdb9-aac3a2ca72eb,Journal of Lightwave Technology,0733-8724,http://ieeexplore.ieee.org/servlet/opac?punumber=50
3c27e831-750f-45bc-9914-2148a5259eba,IEEE Transactions on Artificial Intelligence,2691-4581,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9078688
400d5e36-be35-4097-898f-753f4493156e,Machine Vision and Applications,0932-8092,https://www.springer.com/computer/image+processing/journal/138
a47dd0c1-cd79-4c5f-9d44-7afb7c19c523,Safety,2313-576X,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-558609
4ab1e1bf-98e8-4e0c-a53a-7a00e37e44e2,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",1682-1750,https://www.isprs.org/publications/archives.aspx
0eedef98-be10-4507-88ab-1d0a9dd75d1d,International Journal For Multidisciplinary Research,2582-2160,http://www.virginiaresearchinstitute.com/
8d848812-c4dd-4524-a6ac-5f5822355b19,International journal of recent technology and engineering,2277-3878,https://www.ijrte.org/
3ecc2b87-e13d-471d-bf18-aa9d8f331b83,Radiation Oncology Journal,2234-1900,http://e-roj.org/
c6b969a5-d295-4c65-bbe8-a2dc52990db8,IEEE transactions on fuzzy systems,1063-6706,http://ieeexplore.ieee.org/servlet/opac?punumber=91
28927fa0-8dca-4082-a7d0-abd989c8ef12,Advancement of science,0001-866X,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2198-3844
5df234d6-1f97-43c3-bbad-eb97101fc1de,International Communications in Heat and Mass Transfer,0735-1933,https://www.journals.elsevier.com/international-communications-in-heat-and-mass-transfer
7e2d75c5-e6c1-4233-ae12-8d665e7df9c5,Journal of Manufacturing Processes,1526-6125,https://www.journals.elsevier.com/journal-of-manufacturing-processes/
b55e4fe2-6182-4391-a621-3a62a779b097,Journal of Applied Economic Sciences,1843-6110,Unknown
a1c9950e-19dd-48cb-9245-08e201621a20,Abdominal Radiology,2366-0058,https://www.springer.com/medicine/radiology/journal/261
7a19b6e3-d595-4296-9d46-3c0f3ef98b20,International journal of pattern recognition and artificial intelligence,0218-0014,http://www.worldscinet.com/ijprai/ijprai.shtml
a4dc5d55-f9c6-4d56-8149-4693bc28ea25,International Journal of Science Education,0950-0693,http://www.tandfonline.com/doi/full/10.1080/09500693.2016.1276641
657a4bec-9a11-40fb-acfe-243d7fb993ae,Frontiers in Earth Science,2296-6463,http://www.frontiersin.org/Earth_Science
3513ce18-3757-4358-b15f-7060af98e6d0,Frontiers in Neurology,1664-2295,https://www.frontiersin.org/journals/neurology
5bccd387-3836-42f2-9b60-9c190333ae01,Journal of Risk and Financial Management,1911-8066,https://www.mdpi.com/journal/jrfm
fb4d95f0-46a7-4feb-b6fb-bffa7b98f19a,IET Software,1751-8806,http://www.ietdl.org/IET-SEN
4a3ac048-1d69-4baf-95ee-287858c5913a,Information Security Journal,1939-3547,http://www.informaworld.com/smpp/title~content=1065-898X
5a44f1e5-33c3-4337-b097-aa14a5403fef,"SBV Journal of Basic, Clinical and Applied Health Science",2581-6039,Unknown
228172f9-cf93-444a-9e25-7c940b40bcb0,Journal of Nursing Scholarship,1527-6546,https://onlinelibrary.wiley.com/journal/15475069
ac513438-dbf1-4d86-be5b-554302b832ad,The Police Journal,0032-258X,https://journals.sagepub.com/home/pjx
8368519e-234c-41a1-956a-09cc44b56ae0,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,0736-2935,Unknown
4b1fd7f5-3b44-452b-b185-dcd785a81edf,Environmental Research,0013-9351,https://www.journals.elsevier.com/environmental-research/
2360b2ce-5340-4b89-b7d1-b4132d911e39,Journal of Experimental Botany,0022-0957,https://www.jstor.org/journal/jexperbota
405a8682-2b02-472d-9d89-0115f4e329bc,Eastern-European Journal of Enterprise Technologies,1729-3774,http://journals.uran.ua/eejet
f0455aa5-b1f5-47b0-afdb-accda588a9c4,Frontiers of Physics,2095-0462,http://journal.hep.com.cn/fop/EN/2095-0462/home.shtml
e0e4bfa3-b91c-4ed1-8a1e-7067af0bbba6,APL Machine Learning,2770-9019,Unknown
8a4f69c8-3ddc-4669-921a-79403732a17e,New Journal of Physics,1367-2630,http://iopscience.iop.org/1367-2630
1f55639d-134e-44ae-b050-ccf2a6676bc5,Knowledge and Information Systems,0219-3116,https://link.springer.com/journal/10115
0ce05be4-32d3-4969-964a-02493d1ade11,Informatics in Medicine Unlocked,2352-9148,https://www.journals.elsevier.com/informatics-in-medicine-unlocked/
cc124a8d-f3a0-44cc-85b4-6a1a6ffdd673,Journal of the Acoustical Society of America,0001-4966,http://scitation.aip.org/content/asa/journal/jasa
c4287a50-1d43-4821-8ab3-26d575809b6d,MM Science Journal,1803-1269,http://www.mmscience.eu/
07365b9a-c0ce-4dd3-b93b-a02e1c81e0c6,eLife,2050-084X,https://epub.uni-regensburg.de/40444/
09bb329a-45bc-4561-860f-c8ac0e958895,Ethics and Information Technology,1388-1957,https://www.springer.com/computer/swe/journal/10676
5da99f9f-4568-4d95-b707-0e1ff266bf8f,Journal of Mathematical Imaging and Vision,0924-9907,http://www.springer.com/computer/computer+imaging/journal/10851
25a655e4-17da-4bfc-a246-5cd20202068d,Frontiers in Microbiology,1664-302X,http://www.frontiersin.org/cellular_and_infection_microbiology/about
4cbc2987-6254-4668-b85b-aeabd7ff62ef,Nature Computational Science,2662-8457,Unknown
7652ece8-fbd3-4050-b927-cf29d7f0eaa8,Astrophysical Journal,0004-637X,https://iopscience.iop.org/journal/0004-637X
60f13272-768e-49f5-9d40-9f38424c3f23,Critical reviews in biomedical engineering,0278-940X,http://www.begellhouse.com/crbe/crbe.html
0e6a9e98-0161-477d-9a5b-6c3972a451cb,IEEJ TRANSACTIONS ON ELECTRICAL AND ELECTRONIC ENGINEERING,1931-4973,http://www.interscience.wiley.com/
b5cbf8ea-5e12-4703-86f7-36ffb889b13f,Omics,1536-2310,http://www.liebertonline.com/omi
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,Nature reviews. Molecular cell biology,1471-0072,https://www.nature.com/nrm/
0ed4e4b5-917b-4187-bd35-c9dc6b21de92,Sustainable Water Resources Management,2363-5045,https://link.springer.com/journal/40899
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Animal,1751-7311,http://www.animal-journal.eu/
6aded361-d556-4bf1-9581-0a032cbad194,Alzheimer's Research & Therapy,1758-9193,http://alzres.com/
8eb13273-db4c-4017-8feb-5f48dc3260c7,Bulletin of The American Meteorological Society - (BAMS),0003-0007,http://www.ametsoc.org/pubs/bams/
a758a42b-c9b4-4e8c-b84e-43e3e424971b,Acta Radiologica,0284-1851,http://informahealthcare.com/ard
6d2089e7-75ca-43b3-8121-4bf5c1eaa61c,Journal of the History of the Neurosciences,0964-704X,http://www.informaworld.com/smpp/title~db=all~content=t713658018~tab=summary
036ad3ea-438d-4b9f-91a9-e20258c1c1ab,Clinical Ophthalmology,1177-5467,https://www.dovepress.com/clinical-ophthalmology-journal
9c87166c-0eb9-40cd-ae69-415a31c9527b,International Journal of Environmental Science and Technology,1735-1472,https://link.springer.com/journal/13762
899831a7-9af2-403b-b185-fa56c8634454,IEEE transactions on engineering management,0018-9391,http://ieeexplore.ieee.org/servlet/opac?punumber=17
84d4bb12-5d12-44a3-871a-73ca7f2f682d,Human Systems Management,0167-2533,http://content.iospress.com/journals/human-systems-management
ba34b1d8-ab70-4f80-96b5-97a5b161f9df,AIP Advances,2158-3226,http://aipadvances.aip.org/
9ecd2c82-1447-48a0-a9bc-95299ea5c56c,Clincal and Experimental Dermatology,0307-6938,http://onlinelibrary.wiley.com/journal/10.1111/(issn)1365-2230
f32b7322-b69c-4e63-801d-8f50784ef778,Computational Intelligence and Neuroscience,1687-5265,https://www.hindawi.com/journals/cin/
629a1bf8-92eb-4398-9ee1-58bb04e3365a,Journal of Manufacturing Technology Management,1741-038X,https://www.emerald.com/insight/publication/issn/1741-038X
